,bleu,rouge,meteor,nist,chrf,bertscore_r,bertscore_P,bertscore_f,moverscore,bleurt,prism_r,prism_P,prism_f,bartscore_r,bartscore_P,bartscore_f,frugalscore
73,0.8070557274927981,0.9523809523809523,0.9861386138613862,3.0199346317157842,0.9563124846042422,0.9932403564453125,0.9809229373931885,0.9870432019233704,0.8186990555618794,0.4727519154548645,-0.761588454246521,-1.165934681892395,-0.963761568069458,-0.6247194409370422,-1.7242196798324585,-1.1744695603847504,0.9546
74,0.7825422900366437,0.9473684210526316,0.9835843169176502,2.8529325012980813,0.9174448009503372,0.9934495687484741,0.9781918525695801,0.9857617020606995,0.7972064490531933,0.02285929024219513,-0.9536371827125549,-1.758642315864563,-1.3561397790908813,-0.947756826877594,-1.9330940246582031,-1.4404254257678986,0.9546
75,0.7825422900366437,0.9473684210526316,0.9835843169176502,2.8529325012980813,0.9205260093566029,0.9925878047943115,0.9780729413032532,0.9852769374847412,0.8197130379502324,0.08290749788284302,-0.9950112700462341,-1.474863052368164,-1.2349371910095215,-0.9848638772964478,-1.9417778253555298,-1.4633208513259888,0.9517
76,0.8003203203844999,0.967741935483871,0.9905596458737974,3.5630550701109076,0.952322247042007,0.9941315054893494,0.985885500907898,0.9899913668632507,0.8467139579303614,0.016922056674957275,-0.6838489174842834,-0.9034353494644165,-0.7936421632766724,-0.8488172292709351,-0.8977462649345398,-0.8732817471027374,0.9834
77,0.8003203203844999,0.967741935483871,0.9905596458737974,3.5630550701109076,0.952322247042007,0.9926159381866455,0.9832665324211121,0.9879190921783447,0.8434568448274598,0.3936477303504944,-0.6947379112243652,-0.9699654579162598,-0.8323516845703125,-0.761464536190033,-0.9047678112983704,-0.8331161737442017,0.983
78,0.8091067115702212,0.923076923076923,0.981329690346084,2.2156821434752767,0.9902296326825059,0.985698938369751,0.9714041948318481,0.9784993529319763,0.7649375866608754,-0.4424283504486084,-2.2770025730133057,-1.6460788249969482,-1.961540699005127,-1.7712931632995605,-1.9337952136993408,-1.8525441884994507,0.9253
79,0.8091067115702212,0.923076923076923,0.981329690346084,2.2156821434752767,0.9870152626040518,0.986180305480957,0.971902072429657,0.9789891242980957,0.7646821306319221,-0.5428516864776611,-1.9797301292419434,-1.7994178533554077,-1.8895740509033203,-1.7926297187805176,-2.1552650928497314,-1.9739474058151245,0.929
80,0.7611606003349892,0.9600000000000001,0.9880128061946244,3.2386833339990164,0.930704352965351,0.9897564649581909,0.9793122410774231,0.9845066070556641,0.8147910788621316,0.23119983077049255,-0.8828747272491455,-0.9743788242340088,-0.9286267757415771,-0.8165930509567261,-1.0314736366271973,-0.9240333437919617,0.9585
81,0.7611606003349892,0.9600000000000001,0.9906187178914452,3.2386833339990164,0.9199846993270099,0.9891436100006104,0.9805294871330261,0.9848176836967468,0.8150814640402175,0.6236433982849121,-0.5929716229438782,-0.7462627291679382,-0.6696171760559082,-0.7473850250244141,-1.0034267902374268,-0.8754059076309204,0.956
82,0.8843946454355334,0.9714285714285714,0.9922001471670346,3.7720588235294117,0.9556293581741762,0.9966006875038147,0.9925649166107178,0.9945787191390991,0.8800145051184244,0.7177133560180664,-0.910442054271698,-0.937990128993988,-0.924216091632843,-0.6083783507347107,-0.5929792523384094,-0.6006788015365601,0.9766
